id_attivita,id_account_club,nome_club_sponsor,titolo,descrizione,stato,rapporto_completo,livello_attivita,causa,tipo_progetto,attivita_distintiva,finanziata_lcif,data_inizio,data_conclusione,persone_servite,persone_servite_limite,totale_volontari,totale_ore_servizio,totale_ore_servizio_capped,alberi_piantati,valuta_fondi_donati,totale_fondi_donati,fondi_donati_usd_capped,donazione_lcif,organizzazione_beneficiata,valuta_fondi_raccolti,totale_fondi_raccolti,fondi_raccolti_usd_capped,creato_da
SA-08168722,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,SALUTE MENTALE E BENESSERE - Service Ass.ne  -ATISB,Fornitura di  cucina completa attrezzata e fornitura di n. 50 sedie da convegno all'Associazione  ATISB con la partecipazione di tutti i club  della ZONA C e con il contributo del Grant del Governatore Francesco Cottini,Comunicato,True,Lions Club,Altro servizio umanitario,Iniziative per i disabili,False,False,2025-05-01,2025-10-04,100,100,24,4.00,4.00,,USD,4500.00,4500.00,0,Associazione Toscana Idrocefalo e Spina Bifida -ATISB,,,0.00,Anna Maria Bamonte
SA-08168658,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Conviviale - cerimonia di apertura Annata 2025-2026,Conviviale in Interclub con il L.C. Vaglia - Cerimonia di Apertura annata lionistica 2025-2026,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-26,2025-09-26,,0,50,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08168821,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Salute Mentale e Benessere - Progetto Martina,"Firmato protocollo d'intesa  con la Scuola ?Istituto Scolastico IIS ?Ernesto Balducci - Pontassieve - ""Progetto Martina""",Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-11,2025-10-11,200,200,5,10.00,10.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08743871,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Programmazione attività e services,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-01,2025-10-01,,0,14,2.00,2.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744170,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Aggiornamenti e programmazione attività e services di club,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-05,2025-11-05,12,12,12,1.00,1.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08743988,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Concerto Candle Light,"Partecipazione concerto Candle Light ""Omaggio a Ludovico Enaudi",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-24,2025-10-24,17,17,17,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744150,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Assemblea Soci,Assemblea dei Soci - Approvazione bilancio anno sociale 2024-2025,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-05,2025-11-05,16,16,16,1.00,1.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744199,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,"Commissione candidatura disegni concorso ""Poster per la Pace""","Riunione commissione per l' Esame e candidatura disegni per il concorso ""Un Poster per la Pace"" presso la Scuola primaria paritaria ""Scuole di Monticelli""",Comunicato,True,Lions Club,Giovani,Concorso Un Poster per la Pace e Concorso di saggistica,False,False,2025-11-13,2025-11-13,220,220,4,2.00,2.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744709,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,"Incontro conviviale ""Intelligenza Artificiale""","Conviviale in Interclub 7 club partecipanti ""Intelligenza Artificiale"" - opportunità e rischi dell'intelligenza  artificiale",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-11-26,2025-11-26,110,110,15,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744743,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,conviviale CENA degli Auguri,"Conviviale CENA degli Auguri con raccolta fondi a favore dell'Ist. ISPRO Istituto per lo Studio, la Prevenzione e la Rete Oncologica",Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2025-12-19,2025-12-19,,0,45,3.00,3.00,,EUR,1000.00,1156.62,0,"ISPRO Istituto per lo Studio, la Prevenzione e la Rete Oncologica",EUR,940.00,1087.22,Anna Maria Bamonte
SA-08744770,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Programmazione e pianificazione eventi di club,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-07,2026-01-07,13,13,13,2.00,2.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08744785,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Donazione,Bonifico a favore dell'Associazione Progetto  AGATA SMERALDA   ODV - Via San Gallo 105 - Firenze,Comunicato,True,Lions Club,Fame,Donazione,False,False,2026-01-09,2026-01-09,,0,,,0.00,,EUR,400.00,470.78,0,Progetto Agata SmeraldaODV,,,0.00,Anna Maria Bamonte
SA-08744810,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consegna Materiale kit progetto Kairos,Progetto KAIROS consegna kit e materiale didattico nelle scuole di Rufina e Contea,Comunicato,True,Lions Club,Giovani,Istruzione e alfabetizzazione,False,False,2025-12-09,2025-12-09,150,150,3,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09329887,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Visita del Governatore,Consiglio direttivo con il Governatore  Gilberto Tuccinardi - Conviviale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-18,2026-01-18,,0,45,3.50,3.50,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09358261,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Acquisto Cane per non vedenti - Donazione,Acquistato e donato cucciolo di cane guida per non vedenti,Comunicato,True,Lions Club,Vista,Donazione,False,False,2026-01-31,2026-01-31,1,1,,,0.00,,USD,1500.00,1500.00,0,Scuola Nazionale Cani Guida per Ciechi di Scandicci,,,0.00,Anna Maria Bamonte
SA-09358844,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Riunione del Consiglio Direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-04,2026-02-04,,0,15,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09358954,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Acquisto carrozzine per disabili,Acquistato due carrozzine per disabili,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-03-03,2026-03-03,,0,,,0.00,,EUR,250.00,295.31,0,Anteas - Cisl,,,0.00,Anna Maria Bamonte
SA-09358404,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Acquisto Uova di cioccolato LCIF,Acquisto Uova di cioccolato LCIF 2026,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2026-01-31,2026-01-31,,0,,,0.00,,USD,260.00,260.00,1,LCIF,,,0.00,Anna Maria Bamonte
SA-09359031,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Riunione del Consiglio Direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-05,2026-03-05,,0,15,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09358861,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,II Consultiva Distrettuale,Partecipazione alla II Consultiva Distrettuale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-07,2026-02-07,,0,4,6.00,6.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09358588,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Acquisto Casette della Soledarietà LCIF,Acquisto Casette della Soledarietà LCIF,Comunicato,True,Lions Club,Altro servizio umanitario,Donazione,False,False,2025-10-01,2025-10-01,,0,,,0.00,,USD,130.00,130.00,1,LCIF,,,0.00,Anna Maria Bamonte
SA-09358830,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,2a Riunione di zona,"Partecipazione alla II riunione di Zona ""C""",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-02-03,2026-02-03,,0,3,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09358884,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Festa di Carnevale 2026,Raccolta fondi a Favore di I.S.P.R.O,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-02-17,2026-02-17,,0,,,0.00,,,,0.00,0,,EUR,2287.47,2729.46,Anna Maria Bamonte
SA-09358910,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Contributo a favore Club LEO,Donazione contributo  al Distretto LEO 108LA,Comunicato,True,Lions Club,Giovani,Donazione,False,False,2026-02-17,2026-02-17,,0,,,0.00,,EUR,300.00,357.97,0,DISTRETTO LEO  108LA,,,0.00,Anna Maria Bamonte
SA-09359077,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Capodanno Fiorentino,Capodanno Fiorentino- Visita Palazzo Medici Riccardi (cappella dei Magi) e Concerto + Conviviale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-25,2026-03-25,,0,80,5.00,5.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359056,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Corso COT,Partecipazione corso di formazione COT,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-03-21,2026-03-21,,0,2,5.00,5.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359193,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Incontro Candidato 2° Vice Governatore,Partecipazione all'incontro di presentazione Candidato  2° Vice Governatore Roberto Torelli,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-15,2026-04-15,,0,4,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359101,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Medici in Piazza,Svolgimento manifestazione Medici in Piazza- Visite gratuite - con la partecipazione del Camper ISPRO,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,True,False,2026-03-28,2026-03-28,324,324,10,5.00,5.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359167,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Assemblea di Soci,Assemblea ordinaria dei Soci - Rinnovo cariche anno 2026-2027,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-01,2026-04-01,,0,18,2.00,2.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359179,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Riunione del Consiglio Direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-01,2026-04-01,,0,15,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359237,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Conferenza su Energie Rinnovabili,Convegno in Interclub sul tema Energie Rinnovabili,Comunicato,True,Lions Club,Ambiente,Sensibilizzazione e istruzione e advocacy,False,False,2026-04-17,2026-04-17,40,40,7,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359285,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,IV Riunione Consultiva Distrettuale,Partecipazione alla IV consultiva Distrettuale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-18,2026-04-18,,0,4,6.00,6.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359308,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,III riunione di Zona C,"Partecipazione alla III riunione di Zona ""C""",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-04-21,2026-04-21,,0,4,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09359330,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Lotteria di Soledarietà,Lotteria di Soledarietà - Raccolta Fondi a favore di ISPRO,Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-04-23,2026-04-23,,0,,,0.00,,,,0.00,0,,EUR,500.00,577.11,Anna Maria Bamonte
SA-09380918,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Acquisto Tavolette cioccolato - TON LEO,Acquisto tavolette cioccolato TON LEO clubs,Comunicato,True,Lions Club,Assistenza nei disastri,Donazione,False,False,2025-12-13,2025-12-13,,0,,,0.00,,EUR,135.00,156.14,0,Fondazione Distretto 108LA,,,0.00,Anna Maria Bamonte
SA-09380969,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Progetto Martina,"Progetto Martina : Incontro con i ragazzi dell'Istituto statale superiore ""Ernesto Balducci"" Balducci di Pontassieve (Fi)",Comunicato,True,Lions Club,Giovani,Sensibilizzazione e istruzione e advocacy,False,False,2026-04-28,2026-04-28,100,100,6,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09381142,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Serata di Formazione,SERATA DI FORMAZIONE Incontro con il  «Centro Studi Lionistici» con il direttore Roberto Breschi,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-01-28,2026-01-28,,0,25,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09512533,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Serata di Formazione,"Incontro con il referente distrettuale del ""Program Alert"" Federico Romolini  - relatore Arch. Davide Gori ""La prevenzione sismica negli ambienti domestici""",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-19,2026-05-19,,0,40,3.00,3.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09512452,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Spettacolo Teatrale GALLINA VECCHIA a Firenze oggi,"Spettacolo teatrale presso il teatro Le Laudi di Firenze : ""Gallina vecchia a Firenze oggi"" organizzato in Interclub con L.C Impruneta San Casciano e L.C.Firenze  Poggio Imperiale",Comunicato,True,Lions Club,Altro servizio umanitario,Attività per altri servizi sanitari,False,False,2026-05-08,2026-05-08,200,200,,3.00,3.00,,EUR,1500.00,1756.94,0,Ass.ne Pane quotidiano - Misericordie di Impruneta e Pontassieve,EUR,1500.00,1756.94,Anna Maria Bamonte
SA-09512496,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Consiglio Direttivo,Svolgimento riunione del consiglio direttivo,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-06,2026-05-06,,0,15,4.00,4.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09512508,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Congresso Distrettuale,Partecipazione al Congresso Distrettuale,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2026-05-16,2026-05-16,,0,4,8.00,8.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-09518917,001Ns00000EDgRMIA1,PONTASSIEVE - STIBBERT,Premiazione concorso UN POSTER per la PACE,"Consegna attestati di partecipazione e premi ai vincitori alunni della scuola primaria paritaria ""Monticelli""  di Firenze",Comunicato,True,Lions Club,Giovani,Concorso Un Poster per la Pace e Concorso di saggistica,False,False,2025-10-01,2026-05-25,234,234,2,5.00,5.00,,,,0.00,0,,,,0.00,Anna Maria Bamonte
SA-08186837,001Ns00000EDgRMIA1,PONTEDERA,Riunione delle Cariche  - Torre del Lago,"Sabato 5 luglio a Torre del Lago presso l'Auditorium del Teatro Puccini si è tenuta la riunione delle cariche on cui ha preso avvio anno sociale 2025-2026 del Distretto 108La Toscana. Folta presenza dei soci dei club del Distretto tra cui sei soci del nostro club. Durante la mattinata il Governatore Gilberto Tuccinardi ha esposto le principali attività di service dell'annata con particolare riferimento alla collaborazione con ISPRO e con i Leo. Nell pomeriggio il Governatore ha poi proceduto al conferimento di incarichi relativamente alla struttura organizzativa del corrente anno sociale. Tre soci del nostro Club hanno avuto incarichi da parte del Governatore: il socio Sirio Orsi  ha avuto l'incarico di Presidente della Zona I, il socio Luca Della Santina di membro del Comitato Distrettuale GMT e la socia Rossella Prosperi l'incarico di componente del Comitato Scientifico Prevenzione Oncologica e del Comitato e membro del Dipartimento salute come componente dei ""Medici in Piazza"".",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-05,2025-07-05,,0,6,40.00,40.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08186970,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo,"Lunedì 21 luglio si è tenuto, online, il primo consiglio direttivo dell'anno sociale 2025-2026. Sono stati presenti 11 consiglieri. Tutti i punti all'ordine del giorno sono stati trattati.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-07-21,2025-07-21,,0,11,22.00,22.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08187021,001Ns00000EDgRMIA1,PONTEDERA,Riunione Consultiva Distrettuale,sabato 13 settembre si è tenuta a Chiusi la 1° Riunione Consultiva Distrettuale. Sono stati presenti 6 soci del nostro Club.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-13,2025-09-13,,0,6,24.00,24.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08187104,001Ns00000EDgRMIA1,PONTEDERA,Protocollo Rondine Cittadella della Pace  e Distretto 108La Toscana,"Sabato 20 settembre il Salone dei Cinquecento di Palazzo Vecchio ha accolto  un grande momento di confronto e condivisione dedicato alla costruzione di una cultura di pace.
L?incontro, promosso da Lions International ? Distretto 108La Toscana e Rondine Cittadella della Pace, in collaborazione con il Comune di Firenze, ha avuto come titolo ?Insieme Costruiamo Oggi la Pace di Domani? 
L?iniziativa nasce con l?obiettivo di rafforzare le progettualità comuni a favore dei giovani e della cultura della pace, valorizzando il ruolo dell?educazione e della leadership giovanile come strumenti di trasformazione dei conflitti e di costruzione di un futuro più giusto e pacifico. Le due associazioni hanno sottoscritto un protocollo di reciproca collaborazione. Dopo la cerimonia di apertura numerosi gli ospiti intervenuti e moderati da Cristina Privitera, vicedirettrice de La nazione",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-20,2025-09-20,,0,1,5.00,5.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08187197,001Ns00000EDgRMIA1,PONTEDERA,Riunione di Circoscrizione,sabato 27 settembre si è tenuta a Livorno presso il Golf Club la 1° Riunione della 5°Circoscrizione e delle Zone I e L convocata dalla presidente Sandra Amato. Incontro molto partecipato che è stata l'occasione di una reciproca presentazione da parte dei Club dei propri programmi ed attività dell'anno sociale. sono state fatte anche comunicazioni da parte del GST Distrettuale e dai presidenti di Zoma. In chiusura la Presidente di Circoscrizione ha ricordato i temi dei service promossi e sostenuti dal Governatore (Ispro e Lemons in the Room) oltre alle collaborazioni con Rondine e la San Vincenzo De Paoli.,Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-09-27,2025-09-27,,0,1,2.50,2.50,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08187252,001Ns00000EDgRMIA1,PONTEDERA,Incontro di Circoscrizione su Comunicazione e GAT,"In data 4 Ottobre 2025, presso l'Auditorium della Misericordia di Navacchio, si è svolto l'incontro di formazione interattivo su ?Comunicazione e GAT?.
L' incontro ha inizio alle 9,40 con Maria Scappini, coordinatrice GET Distrettuale che ha dato evidenza  all'importanza della crescita: anzitutto perchè il maggior numero di soci consente di servire un maggior numero di persone; poi perchè l'inclusione nei clubs di più donne e più giovani consente di avere un maggior numero di idee e punti di vista diversi.
Ha preso  poi la parola Quirino Fulceri, Presidente del Comitato Distrettuale Marketing e Comunicazione illustrando cosa s'intende per. Comunicazione Virtuosa e spiega chi sono i referenti del comitato marketing e comunicazione a disposizione dei club e cosa dovrebbe fare i nei clubs. Ha quindi illustrato  il nuovo tipo di logo da usare nella comunicazione esterna, ricordando che il guidoncino del club si può usare comunque con gli ospiti e richiamato l'importanza negli eventi esterni anche l'uso dei gilet gialli.
In chiusura del suo intervento  ha poi parlato dei vari canali di comunicazione: Facebook, Instagram, Youtube; fondamentale usarli come pagina di Club ed eventualmente condividerla con i social personali di socio.
hanno concluso gli interventi Roberto Podrecca, coordinatore distrettuale GLT e di Maria Claudia Cavaliere, coordinatrice distrettuale GMT, che hanno  sottolineato  come sia fondamentale, insieme ad una corretta comunicazione, anche una buona formazione dei soci; la qualità degli stessi ed i loro precipui interessi. Sono stati presenti 4 soci del Club.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-04,2025-10-04,,0,4,12.00,12.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08187970,001Ns00000EDgRMIA1,PONTEDERA,Comitato Consultivo del Governatore Distrettuale della Zona I,"Il giorno sabato 4 ottobre 2025, presso la sala Riunioni della Misericordia di Navacchio (PI), si è riunito il 1° Comitato Consultivo del Governatore Distrettuale (nel seguito CCGD) convocato dal Presidente di Zona con comunicazione n. 3/25-26 del 28 settembre 2025.
 Ha presieduto il Comitato il Presidente di Zona I (nel seguito ZC) con la partecipazione consultiva della Presidente 5° Circoscrizione Sandra Amato; oltre al Presidente sono presenti n. 9, su n. 18 officer dei Club di zona convocati (per il nostro club sono presenti il Presidente ed il Vice Presidente ; vengono trattari tutti i punti all'OdG.
il ZC ha illustrato  e dato evidenzia a funzioni, compiti e responsabilità dei componenti del CCGD con particolare riguardo alla promozione degli scopi dell?Associazione, alla partecipazione dei club alle attività distrettuali condividendone gli obbiettivi, alla crescita associativa, allo sviluppo della leadership e ciò anche in considerazione delle specifiche responsabilità di Officer assunte nel proprio Club. 
In riferimento allo ?Stato di Salute? dei Club il ZC ha condiviso, con componenti del CCGD, la ?Valutazione dello Stato di salute dei Club fino al 8/2025?, inviato dalla sede centrale dal quale risulta, per tutti i 6 club della zona una situazione regolare. 
Il ZC, sempre in riferimento allo ?Stato di Salute?, quale azione di assistenza e supporto, consegna ed illustra a ciascun rappresentante di club una ?Scheda Informativa dello Stato? in cui si dà evidenza di tematiche specifiche di competenza e di rapporti tra il Club e il ZC. Le schede danno evidenza di quanto risultante da una verifica sul database del Lions Portal,  alla data del 01.10.2025, in relazione alla ?status? del Club relativamente a membership, situazione contabile verso LCI e registrazioni di attività/service.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-04,2025-10-04,,0,3,5.50,5.50,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08190510,001Ns00000EDgRMIA1,PONTEDERA,Consiglio Direttivo,"Giovedì 2 ottobre, on line, si è tenuto il 2° Consiglio Direttivo, sono stati presenti 10 componenti  e sono stati trattati tutti i punti dell'OdG",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-02,2025-10-02,,0,10,25.00,25.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08190653,001Ns00000EDgRMIA1,PONTEDERA,I Venerdì della Salute,"Venerdì 10 ottobre presso la sala dell' Università del Tempo Libero, ha avuto inizio il nuovo ciclo degli incontri dedicati alla prevenzione rivolta alla comunità. Quest'anno il service è articolato ini 8 incontri mensili a partire da ottobre 2025 fino a maggio 2026 durante i quali saranno trattate varie tematiche mediche e sanitarie. In questo primo incontro ha tenuto una conferenza dal Dr.ssa Giuseppa Levantino medico dell'Ospedale Lotti di Pontedera  ha tenuto una conferenza evidenziando come le vaccinazioni contribuiscano alla salute pubblica  ed  anche al benessere psicologico collettivo, riducendo ansia e stress legati al rischio di malattie. Dopo l'esposizione la dottoressa ha risposto a molte domande fatte dai partecipanti i quali si sono mostrati molto interessati all'argomento trattato.",Comunicato,True,Lions Club,Altro servizio umanitario,Salute mentale e benessere,False,False,2025-10-10,2025-10-10,30,30,5,13.00,13.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08195565,001Ns00000EDgRMIA1,PONTEDERA,Riunione Operativa,"Martedì 14 ottobre alle ore 21 si è tenuto un incontro operativo tra il Presidente, il 1° vicepresidente, il presidente Comitato marketing e il GST di Club al fine di pianificare le azioni relative alla comunicazione interna ed esterna del Club e al reporting delle attività su Lions Portal.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-14,2025-10-14,,0,4,10.00,10.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08195759,001Ns00000EDgRMIA1,PONTEDERA,Riunione Operativa,"Mercoledì 15 ottobre presso gli uffici del Comune di Calcinaia si è tenuto un primo incontro di pianificazione delle attività per dare attuazione al sottoscritto Protocollo di Intesa . L'incontro si è svolto con la presenza dell'Assessore Giulia Guelfi e di due funzionarie del Comune di Calcinaia con una rappresentanza del Club formata dal Presidente Alberto Mascitelli, il GST di Club Sirio Orsi e il soci Andrea Nieri. L'incontro è stato proficuo e sono stati concordemente definiti dei possibili ampi di attività e service ed è stato aggiornato al prossimo mese di novembre",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-15,2025-10-15,,0,6,15.00,15.00,,,,0.00,0,,,,0.00,Sirio Orsi
SA-08196759,001Ns00000EDgRMIA1,PONTEDERA,Conviviale di Apertura Anno Sociale,"Sabato 4 Ottobre  presso il ristorante ?Tabasco N.6? presso la struttura del locale ?Boccaccio Club? di calcinaia si è tenuta la cena di apertura dell'anno sociale 2025-2026. Sono stati graditi ospiti del Club la presidente di Circoscrizione Sandra Amato, il presidente di Zona Sirio Orsi, la presidente del Lions Club Pontedera Valdera e la presidente del Leo Club Pontedera Angeli Baldi oltre a consorti ed ospiti dei soci. Il presidente Alberto Mascitelli ha sinteticamente illustrato il programma dell0'annata e le principali attività sottolineando come ci sarà un'ampia condivisione con il LC Pontedera Valdera ed i Leo. La serata è trascorsa in un clima di partecipazione ed amicizia.",Comunicato,True,Lions Club,Amministrazione,Attività di rafforzamento del club,False,False,2025-10-04,2025-10-04,,0,44,70.00,70.00,,,,0.00,0,,,,0.00,Sirio Orsi
